-1.028940558433532715e+00,-5.510603785514831543e-01
-2.733141899108886719e+00,3.449040889739990234e+00
1.641442060470581055e+00,4.434317648410797119e-01
9.848717451095581055e-01,1.285745620727539062e+00
-5.790623426437377930e-01,2.334305047988891602e+00
-1.388348221778869629e+00,-1.506341934204101562e+00
-2.454793453216552734e+00,4.657574295997619629e-01
8.703108429908752441e-01,1.046885967254638672e+00
-2.271171331405639648e+00,-3.221367597579956055e-01
-3.922321200370788574e-01,2.443464756011962891e+00
-1.589098930358886719e+00,1.603454113006591797e+00
1.045495122671127319e-01,1.301886677742004395e+00
-2.844719171524047852e+00,2.098525285720825195e+00
5.294221639633178711e-02,1.929696083068847656e+00
4.222180843353271484e-01,1.610535621643066406e+00
-1.646656036376953125e+00,-7.845670580863952637e-01
-9.897534251213073730e-01,3.290270090103149414e+00
-8.528777956962585449e-01,3.098511695861816406e+00
-8.465467095375061035e-01,2.977810382843017578e+00
-3.990139961242675781e-01,-2.079758942127227783e-01
9.769033193588256836e-01,1.371385097503662109e+00
-2.383391380310058594e+00,3.533955514430999756e-01
-2.462301015853881836e+00,2.699700832366943359e+00
-1.733595132827758789e+00,2.368743896484375000e+00
-2.086484432220458984e+00,3.075781345367431641e+00
-1.174026250839233398e+00,1.360844373703002930e+00
-1.978479504585266113e+00,1.197751641273498535e+00
-1.286708116531372070e+00,2.379673004150390625e+00
-2.229124069213867188e+00,2.224537849426269531e+00
-2.823752880096435547e+00,2.956068515777587891e+00
9.678747653961181641e-01,1.274360179901123047e+00
2.247589975595474243e-01,1.481327772140502930e+00
-1.142711162567138672e+00,-9.246773719787597656e-01
-2.308428764343261719e+00,2.735363721847534180e+00
-1.562635421752929688e+00,-1.563139677047729492e+00
1.721655726432800293e+00,5.953331589698791504e-01
-4.359306991100311279e-01,2.208874702453613281e+00
-2.493427276611328125e+00,1.915359616279602051e+00
1.636713981628417969e+00,6.815702319145202637e-01
-1.341588258743286133e+00,1.484813928604125977e+00
-2.103698253631591797e+00,1.837235689163208008e+00
-2.384331703186035156e+00,3.319769382476806641e+00
-3.984669148921966553e-01,1.961598396301269531e+00
-1.548633337020874023e+00,-1.422994732856750488e+00
7.182690501213073730e-02,1.961679935455322266e+00
-1.994011104106903076e-01,2.166010379791259766e+00
-1.754842519760131836e+00,2.909549713134765625e+00
-1.367036104202270508e+00,-1.567593216896057129e+00
-2.774955987930297852e+00,5.012662410736083984e-01
-1.542588353157043457e+00,-1.612483024597167969e+00
1.613860726356506348e+00,8.687969446182250977e-01
1.619888663291931152e+00,6.359493732452392578e-01
-5.954381227493286133e-01,2.892868757247924805e+00
-3.239034414291381836e-01,2.984153032302856445e+00
-2.244110107421875000e+00,2.767333984375000000e+00
-2.481236457824707031e+00,2.079304218292236328e+00
-2.650378704071044922e+00,1.933319330215454102e+00
-1.713314414024353027e+00,2.059458732604980469e+00
-1.780045270919799805e+00,-1.208606660366058350e-01
1.695748329162597656e+00,5.433769226074218750e-01
-1.451102733612060547e+00,3.204754352569580078e+00
6.584316492080688477e-01,1.429800868034362793e+00
1.404781818389892578e+00,1.254075765609741211e+00
3.045552670955657959e-01,1.735705256462097168e+00
-1.971889972686767578e+00,2.147169113159179688e+00
1.376163482666015625e+00,2.963378429412841797e-01
-7.359394431114196777e-01,-8.743730783462524414e-01
-1.591218471527099609e+00,2.740339279174804688e+00
-2.075480222702026367e+00,2.439989805221557617e+00
1.577256441116333008e+00,2.841311395168304443e-01
-1.027629017829895020e+00,3.134909868240356445e+00
2.572680115699768066e-01,1.602374076843261719e+00
-1.207486987113952637e+00,1.247205734252929688e+00
-7.675626277923583984e-01,1.130807757377624512e+00
4.477868080139160156e-01,1.629267096519470215e+00
-5.858221054077148438e-01,1.959869742393493652e+00
1.623822808265686035e+00,8.773409724235534668e-01
5.850501060485839844e-01,1.071703195571899414e+00
-2.758109092712402344e+00,-2.249652445316314697e-01
-1.420027971267700195e+00,-1.372574567794799805e+00
-1.500155448913574219e+00,-1.697890281677246094e+00
-1.416880846023559570e+00,-9.609945416450500488e-01
-6.955122947692871094e-01,4.516716003417968750e-01
-1.214302062988281250e+00,2.778846740722656250e+00
-2.265372276306152344e+00,8.986474275588989258e-01
-2.404005050659179688e+00,2.176652193069458008e+00
1.741914272308349609e+00,6.782369613647460938e-01
9.084098935127258301e-01,1.190549135208129883e+00
1.083411335945129395e+00,1.153136730194091797e+00
-2.960162401199340820e+00,2.642109870910644531e+00
6.165270507335662842e-02,1.657832145690917969e+00
-2.494397163391113281e+00,2.380880117416381836e+00
7.303036451339721680e-01,1.442681074142456055e+00
1.781138896942138672e+00,5.472361445426940918e-01
-2.016712188720703125e+00,2.438304424285888672e+00
1.701869010925292969e+00,4.469997882843017578e-01
1.844704270362854004e+00,7.019079327583312988e-01
-3.296688497066497803e-01,2.461962699890136719e+00
-1.961426973342895508e+00,2.130874633789062500e+00
-9.914317131042480469e-01,2.782361984252929688e+00
-1.132495522499084473e+00,2.484163045883178711e+00
