2.520616650581359863e-01,-1.477456808090209961e+00,3.975458145141601562e+00
2.165993213653564453e+00,-3.633969426155090332e-01,1.230097293853759766e+00
2.126055955886840820e+00,6.287455558776855469e-02,1.638154268264770508e+00
-6.657367944717407227e-02,-9.358537793159484863e-01,1.287508726119995117e+00
4.518637061119079590e-01,-1.229289889335632324e+00,3.137706279754638672e+00
-1.079622864723205566e+00,-4.454920589923858643e-01,2.318242788314819336e+00
9.350169897079467773e-01,-1.129760861396789551e+00,1.663545668125152588e-01
-7.769831418991088867e-01,1.554998278617858887e+00,1.311649322509765625e+00
-5.324852466583251953e-01,1.953055262565612793e+00,1.290301322937011719e+00
1.241961717605590820e-01,-9.536353349685668945e-01,2.199746131896972656e+00
1.298928260803222656e-02,-1.008219480514526367e+00,1.364208936691284180e+00
-9.732824563980102539e-02,-1.226667761802673340e+00,3.086410999298095703e+00
-6.743766069412231445e-01,6.346004009246826172e-01,3.818425178527832031e+00
2.130330801010131836e-01,-1.260553121566772461e+00,2.967808961868286133e+00
-2.737121582031250000e-01,-8.616864681243896484e-02,3.628475666046142578e+00
1.640259623527526855e+00,6.127097010612487793e-01,4.405035018920898438e+00
1.965328454971313477e+00,1.434866189956665039e-01,1.416478157043457031e+00
1.615238189697265625e+00,3.777068853378295898e-01,3.961357355117797852e+00
1.788325786590576172e+00,2.133218050003051758e-01,2.703763246536254883e+00
1.644290685653686523e-01,-9.664226174354553223e-01,1.950166225433349609e+00
1.281169891357421875e+00,-8.124557733535766602e-01,3.711697578430175781e+00
2.583709716796875000e+00,-7.512505650520324707e-01,1.426523208618164062e+00
-9.782302379608154297e-01,1.013136267662048340e+00,1.136770009994506836e+00
6.890563368797302246e-01,-1.326255321502685547e+00,6.264271140098571777e-01
5.413309335708618164e-01,-1.019734501838684082e+00,6.109985113143920898e-01
1.820322871208190918e-01,-1.545500755310058594e+00,1.645526051521301270e+00
2.524682521820068359e+00,-5.344271659851074219e-02,1.465698957443237305e+00
-1.071795940399169922e+00,9.686181545257568359e-01,1.038249015808105469e+00
-4.724967479705810547e-02,-1.028458237648010254e+00,2.057764768600463867e+00
-2.698759436607360840e-01,1.832126736640930176e+00,1.068653106689453125e+00
-4.476007223129272461e-01,-4.200673103332519531e-02,3.851006269454956055e+00
1.467676281929016113e+00,-1.612172126770019531e+00,2.551991641521453857e-01
-2.646315097808837891e-02,-5.792262554168701172e-01,3.551689386367797852e+00
1.137491464614868164e+00,-1.298922657966613770e+00,2.062600851058959961e-02
1.852431654930114746e+00,2.933080196380615234e-01,3.666839599609375000e+00
-3.048984110355377197e-01,1.955188512802124023e+00,1.084029674530029297e+00
2.108748674392700195e+00,1.036167144775390625e-01,2.049269199371337891e+00
1.634961605072021484e+00,4.308905601501464844e-01,4.344446182250976562e+00
-9.447209239006042480e-01,-6.886231899261474609e-02,3.640653133392333984e+00
1.677060127258300781e+00,1.346733570098876953e-01,3.699929237365722656e+00
1.258853793144226074e+00,1.389859914779663086e+00,3.855426073074340820e+00
-7.040165662765502930e-01,5.519807338714599609e-03,3.376522541046142578e+00
-5.026540756225585938e-01,6.082785129547119141e-02,3.782575845718383789e+00
-5.338013172149658203e-01,-3.099288344383239746e-01,3.299586772918701172e+00
6.507942676544189453e-01,-1.619006633758544922e+00,2.715265274047851562e+00
3.605928421020507812e-01,-1.709077000617980957e+00,3.900357246398925781e+00
1.966140270233154297e+00,-3.243716359138488770e-01,7.059329748153686523e-01
6.243826150894165039e-01,-1.015433311462402344e+00,3.569801330566406250e+00
-4.000183939933776855e-02,2.145860195159912109e+00,1.106036663055419922e+00
-7.673001289367675781e-01,8.026361465454101562e-04,3.162711620330810547e+00
2.087520837783813477e+00,6.730641126632690430e-01,2.790844440460205078e+00
-1.122774362564086914e+00,6.193343997001647949e-01,1.227535009384155273e+00
-6.385673284530639648e-01,6.080746650695800781e-03,3.983134746551513672e+00
1.607374906539916992e+00,-1.505710244178771973e+00,2.251486778259277344e-01
6.013271212577819824e-01,-1.314008593559265137e+00,5.452755689620971680e-01
-1.443306446075439453e+00,8.385646343231201172e-02,2.004451036453247070e+00
1.280108451843261719e+00,-1.163260936737060547e+00,7.182398438453674316e-02
9.514437317848205566e-01,1.794463515281677246e+00,1.764353513717651367e+00
1.594305276870727539e+00,-1.451251029968261719e+00,3.852101564407348633e-01
1.065342664718627930e+00,-1.043169260025024414e+00,4.112400054931640625e+00
-1.504731416702270508e+00,6.592777967453002930e-01,1.752082586288452148e+00
4.737523198127746582e-01,-1.287152886390686035e+00,2.800253391265869141e+00
-3.345686197280883789e-02,1.676872730255126953e+00,9.734072089195251465e-01
5.401682853698730469e-02,-1.238106608390808105e+00,4.300199508666992188e+00
-1.606964945793151855e+00,4.834097325801849365e-01,1.933132648468017578e+00
1.401196122169494629e-01,-1.126827955245971680e+00,1.104605197906494141e+00
8.561314344406127930e-01,-6.253098845481872559e-01,3.901166915893554688e-01
1.689189434051513672e+00,-2.936750352382659912e-01,6.496117115020751953e-01
1.495179176330566406e+00,1.766943573951721191e+00,2.965326309204101562e+00
6.041905283927917480e-01,-1.130525231361389160e+00,3.684105396270751953e+00
2.841388583183288574e-01,1.247956991195678711e+00,4.182849407196044922e+00
-4.253494739532470703e-02,-9.353423118591308594e-01,1.190924048423767090e+00
-1.474237322807312012e+00,7.123621702194213867e-01,1.487616539001464844e+00
-1.520617008209228516e-01,7.130795121192932129e-01,3.466695785522460938e+00
1.329226732254028320e+00,1.547256231307983398e+00,2.745723724365234375e+00
6.269646883010864258e-01,-9.523159265518188477e-01,7.045019865036010742e-01
-1.077241897583007812e+00,-1.500788331031799316e-01,2.600278854370117188e+00
1.017013430595397949e+00,1.368684172630310059e+00,3.294118404388427734e+00
3.844499588012695312e-02,1.806718230247497559e+00,8.710671663284301758e-01
-1.174505472183227539e+00,5.517368912696838379e-01,1.656333923339843750e+00
-2.514088153839111328e-01,-8.078869581222534180e-01,3.460062026977539062e+00
2.884192466735839844e-01,-1.424834012985229492e+00,2.604508876800537109e+00
-1.659113407135009766e+00,3.494257330894470215e-01,2.375069141387939453e+00
2.363217353820800781e+00,-4.572083652019500732e-01,8.623605370521545410e-01
-1.260203123092651367e-02,1.569043159484863281e+00,1.019330382347106934e+00
-2.016677260398864746e-01,1.333153247833251953e-01,3.478494167327880859e+00
-1.449714183807373047e+00,9.740135073661804199e-02,1.713474512100219727e+00
-9.297561645507812500e-02,-7.791059017181396484e-01,1.122531533241271973e+00
1.162639141082763672e+00,-3.335773944854736328e-01,3.504196882247924805e+00
-5.206108093261718750e-03,1.243117332458496094e+00,3.728924274444580078e+00
1.348805785179138184e+00,-1.078060626983642578e+00,-2.308346033096313477e-01
1.227138042449951172e+00,-1.079019069671630859e+00,7.149428129196166992e-03
4.998339414596557617e-01,6.385222077369689941e-01,4.018448352813720703e+00
1.567418813705444336e+00,-1.767328500747680664e+00,3.103225231170654297e-01
-3.847330808639526367e-01,-9.524974822998046875e-01,3.915894508361816406e+00
-1.497043132781982422e+00,1.019056797027587891e+00,1.615921020507812500e+00
-5.649727582931518555e-02,-9.150443077087402344e-01,3.754034996032714844e+00
8.986076712608337402e-01,-1.172570705413818359e+00,3.513098716735839844e+00
2.580182552337646484e+00,-2.906334400177001953e-02,1.569435358047485352e+00
2.311439037322998047e+00,-1.552837491035461426e-01,3.703858137130737305e+00
1.321289539337158203e+00,-1.241960644721984863e+00,-8.380526304244995117e-02
1.267908930778503418e+00,1.417196273803710938e+00,3.019599914550781250e+00
-8.616989850997924805e-02,-1.150024414062500000e+00,3.730685949325561523e+00
-4.821585416793823242e-01,1.881970882415771484e+00,1.057449579238891602e+00
-1.992794871330261230e-02,1.780210971832275391e+00,1.192611932754516602e+00
1.574011325836181641e+00,1.452992200851440430e+00,3.643337726593017578e+00
9.664553999900817871e-01,-8.582341074943542480e-01,3.324412822723388672e+00
1.072785496711730957e+00,-7.023476362228393555e-01,3.187438845634460449e-02
4.512023925781250000e-02,-9.695234894752502441e-01,1.128502726554870605e+00
1.008714675903320312e+00,1.557437062263488770e+00,3.390299081802368164e+00
6.334974169731140137e-01,2.406749486923217773e+00,2.221983909606933594e+00
1.801289916038513184e-01,-1.747792243957519531e+00,4.024448394775390625e+00
1.311962723731994629e+00,-1.501478075981140137e+00,4.355239868164062500e-02
1.448254346847534180e+00,-4.834113121032714844e-01,4.323006629943847656e+00
-5.204576253890991211e-01,1.551374793052673340e+00,8.348483443260192871e-01
-7.596556544303894043e-01,1.880805492401123047e-01,3.376386165618896484e+00
1.229990363121032715e+00,1.731579303741455078e+00,3.189068317413330078e+00
2.586530208587646484e+00,3.603438138961791992e-01,3.013684272766113281e+00
1.985058069229125977e+00,-5.249759554862976074e-01,4.112206459045410156e+00
1.106094837188720703e+00,-1.057786703109741211e+00,-1.085026860237121582e-01
1.065983176231384277e+00,-1.461307883262634277e+00,6.159752011299133301e-01
1.629154443740844727e+00,4.424568414688110352e-01,4.154008388519287109e+00
3.050965070724487305e-02,-1.607936859130859375e+00,3.586488246917724609e+00
4.668015241622924805e-02,-1.373933076858520508e+00,1.795889019966125488e+00
2.248499393463134766e+00,1.581959128379821777e-01,1.727611780166625977e+00
-1.079743742942810059e+00,1.039794087409973145e+00,1.292970657348632812e+00
8.789877891540527344e-01,-8.152655363082885742e-01,3.781592845916748047e+00
1.182923555374145508e+00,1.968274354934692383e+00,2.256885528564453125e+00
1.194396138191223145e+00,8.645728826522827148e-01,3.274272918701171875e+00
-8.627241849899291992e-01,-2.298551797866821289e-02,3.887881040573120117e+00
1.887295722961425781e+00,-1.408923268318176270e+00,4.282337427139282227e-02
1.400808572769165039e+00,1.420243501663208008e+00,2.878931522369384766e+00
1.248740792274475098e+00,-1.011890769004821777e+00,-1.543163061141967773e-01
1.371646523475646973e-01,-1.153467178344726562e+00,2.456111907958984375e+00
1.151880264282226562e+00,1.902141690254211426e+00,1.349939227104187012e+00
1.032546639442443848e+00,-4.041056931018829346e-01,3.402406454086303711e+00
-1.708813309669494629e-01,-9.575092792510986328e-01,1.218629360198974609e+00
2.243717670440673828e+00,1.317563056945800781e-01,1.640521407127380371e+00
4.000012576580047607e-01,2.094798326492309570e+00,1.694552659988403320e+00
-3.295689225196838379e-01,1.920397281646728516e-01,3.385959863662719727e+00
1.958455562591552734e+00,2.910158634185791016e-01,4.461114883422851562e+00
2.600188493728637695e+00,6.551706790924072266e-02,2.193229675292968750e+00
-5.016382932662963867e-01,2.231599688529968262e-01,3.674697875976562500e+00
1.949368000030517578e+00,-6.583454608917236328e-01,7.502016425132751465e-01
-4.758044779300689697e-01,-1.315046548843383789e-01,3.168977499008178711e+00
2.168632149696350098e-01,-1.157998323440551758e+00,4.185330390930175781e+00
9.467517137527465820e-01,-1.634975910186767578e+00,3.123374462127685547e+00
1.668139815330505371e+00,-1.715060174465179443e-01,5.265543460845947266e-01
8.872661590576171875e-01,-1.405173301696777344e+00,3.280393123626708984e+00
2.555168867111206055e+00,6.607369780540466309e-01,2.752784252166748047e+00
-5.309873819351196289e-02,-1.317739129066467285e+00,1.042326807975769043e+00
-1.515014290809631348e+00,-2.195721268653869629e-01,1.839346528053283691e+00
-1.331830143928527832e+00,-1.722056865692138672e-01,2.366304874420166016e+00
1.387291550636291504e-01,-1.054998993873596191e+00,2.822767019271850586e+00
1.898375391960144043e+00,-1.464486122131347656e-02,1.234356045722961426e+00
-9.147439002990722656e-01,-5.013662576675415039e-02,2.995996236801147461e+00
-2.490130662918090820e-01,-1.126979947090148926e+00,3.529590129852294922e+00
-9.139938950538635254e-01,-6.003950238227844238e-01,3.292066335678100586e+00
1.062372565269470215e+00,-5.569231510162353516e-01,3.153751134872436523e+00
-5.051575303077697754e-01,1.444757819175720215e+00,9.251604080200195312e-01
1.013161540031433105e+00,-1.188849091529846191e+00,2.243776321411132812e-01
-6.075024604797363281e-02,-9.695329666137695312e-01,1.315993547439575195e+00
1.225879788398742676e+00,1.890043020248413086e+00,2.081441164016723633e+00
2.152021884918212891e+00,-8.560894131660461426e-01,4.532624185085296631e-01
-1.348200798034667969e+00,-5.316728353500366211e-02,1.979579210281372070e+00
-3.448728322982788086e-01,2.171169281005859375e+00,1.412833929061889648e+00
-2.794848084449768066e-01,1.627366542816162109e+00,9.155517220497131348e-01
-1.455701231956481934e+00,9.575437307357788086e-01,1.794129133224487305e+00
8.379614353179931641e-02,-9.559987187385559082e-01,8.752086162567138672e-01
9.739005565643310547e-01,-1.480536222457885742e+00,3.267488956451416016e+00
2.009824752807617188e+00,3.542470932006835938e-02,3.794870376586914062e+00
-8.456742763519287109e-02,-1.023891925811767578e+00,2.111667394638061523e+00
1.551301121711730957e+00,2.042345523834228516e+00,2.772322177886962891e+00
1.525953769683837891e+00,3.501444458961486816e-01,3.732354164123535156e+00
2.332173585891723633e-01,2.409635066986083984e+00,1.956026434898376465e+00
2.760527133941650391e-01,6.449213027954101562e-01,3.808883428573608398e+00
-1.004538536071777344e-01,-1.225661039352416992e+00,3.455919504165649414e+00
4.618574976921081543e-01,-1.247140169143676758e+00,6.698480248451232910e-01
-1.284383535385131836e-01,-1.004322171211242676e+00,1.242746710777282715e+00
6.833735108375549316e-02,2.385281085968017578e+00,1.770440459251403809e+00
1.097162723541259766e+00,1.628391861915588379e+00,2.151199579238891602e+00
1.114260435104370117e+00,-6.104252338409423828e-01,3.495686769485473633e+00
4.486519694328308105e-01,-1.599412679672241211e+00,1.482681155204772949e+00
1.063018083572387695e+00,1.841907382011413574e+00,1.978968381881713867e+00
3.117677569389343262e-01,-1.387977719306945801e+00,2.952953815460205078e+00
-8.329147100448608398e-01,1.103693246841430664e-01,3.585979938507080078e+00
-7.887204885482788086e-01,2.615247368812561035e-01,3.723261356353759766e+00
1.902734518051147461e+00,-3.469705581665039062e-03,4.267289161682128906e+00
-1.010449290275573730e+00,6.809467673301696777e-01,1.088030815124511719e+00
1.614207506179809570e+00,9.500848054885864258e-01,4.492280960083007812e+00
1.242786169052124023e+00,-1.113967418670654297e+00,-5.485701560974121094e-02
1.063972234725952148e+00,1.271484971046447754e+00,3.128326177597045898e+00
-7.513346672058105469e-01,1.901278257369995117e+00,1.001254796981811523e+00
2.838750123977661133e+00,1.385358572006225586e-01,2.355951070785522461e+00
1.654225587844848633e-01,-1.352664113044738770e+00,3.203339815139770508e+00
1.865977168083190918e+00,-4.339611530303955078e-02,1.421679973602294922e+00
1.740377545356750488e-01,8.867219686508178711e-01,3.349662780761718750e+00
7.198721170425415039e-01,-1.812484025955200195e+00,2.896288394927978516e+00
1.799864530563354492e+00,1.073469042778015137e+00,3.991158485412597656e+00
-3.697872757911682129e-01,1.773751735687255859e+00,8.639966249465942383e-01
1.852038621902465820e+00,-3.892521858215332031e-01,6.551589369773864746e-01
-5.245387554168701172e-01,2.865815162658691406e-01,3.436879158020019531e+00
4.537692070007324219e-01,-1.284390211105346680e+00,6.555272936820983887e-01
-4.742265045642852783e-01,2.296653985977172852e+00,1.115844726562500000e+00
1.803497910499572754e+00,-2.047233581542968750e-01,3.545616388320922852e+00
-1.521012306213378906e+00,1.034905672073364258e+00,1.458531260490417480e+00
1.154909610748291016e+00,-4.608080387115478516e-01,3.394274473190307617e+00
-5.950996875762939453e-01,-1.028905153274536133e+00,3.666904211044311523e+00
1.094901800155639648e+00,-7.821670770645141602e-01,3.659113883972167969e+00
-9.346700906753540039e-01,1.665416359901428223e-01,3.967722177505493164e+00
2.213993787765502930e+00,5.213050842285156250e-01,1.757118344306945801e+00
8.135669231414794922e-01,1.247808218002319336e+00,3.995844841003417969e+00
1.247380614280700684e+00,1.231511831283569336e+00,3.192340135574340820e+00
1.159204840660095215e+00,-2.193613529205322266e+00,7.277129888534545898e-01
2.025802850723266602e+00,-6.061232089996337891e-02,1.126878857612609863e+00
1.398030519485473633e+00,1.688435792922973633e+00,2.876973628997802734e+00
-1.415609002113342285e+00,-3.435834646224975586e-01,1.866711854934692383e+00
2.385390758514404297e+00,6.438019871711730957e-01,2.677672624588012695e+00
3.859118223190307617e-01,-1.216550111770629883e+00,6.675468683242797852e-01
1.269977927207946777e+00,1.402119755744934082e+00,2.752158880233764648e+00
-3.072865605354309082e-01,-1.041300296783447266e+00,1.101755738258361816e+00
1.818984150886535645e+00,7.376897335052490234e-02,2.689242362976074219e+00
2.079671621322631836e-02,-1.417124867439270020e+00,2.280539035797119141e+00
1.915290951728820801e+00,-3.252923488616943359e-02,8.196870088577270508e-01
-5.206590890884399414e-02,5.591526031494140625e-01,3.616462230682373047e+00
2.568461894989013672e-01,1.890711188316345215e+00,1.415324449539184570e+00
1.438048362731933594e+00,2.535510063171386719e-01,3.316280841827392578e+00
1.786462664604187012e-01,-1.133024096488952637e+00,2.368648529052734375e+00
-1.374826073646545410e+00,-1.164970397949218750e-01,2.143806457519531250e+00
1.223813772201538086e+00,1.444031000137329102e+00,1.746231913566589355e+00
2.086195945739746094e+00,-1.089757680892944336e-01,3.508410930633544922e+00
-1.232455730438232422e+00,4.274716377258300781e-01,1.250805735588073730e+00
4.161823391914367676e-01,-1.321182250976562500e+00,8.868227005004882812e-01
-1.116673350334167480e-01,-1.141067981719970703e+00,3.503809452056884766e+00
-7.219870090484619141e-01,4.203584790229797363e-01,3.543851613998413086e+00
-3.378374576568603516e-01,-5.356429815292358398e-01,3.234683513641357422e+00
1.537277221679687500e+00,-1.237910270690917969e+00,-7.349658012390136719e-02
2.894401550292968750e-04,6.236491203308105469e-01,3.398261547088623047e+00
2.117404699325561523e+00,-1.485817432403564453e-01,4.093407630920410156e+00
-1.376229047775268555e+00,-2.088086605072021484e-01,2.313506841659545898e+00
1.912189006805419922e+00,-3.537571430206298828e-02,1.029644370079040527e+00
1.281307697296142578e+00,7.447309494018554688e-01,3.896599769592285156e+00
-5.664957761764526367e-01,1.388015031814575195e+00,9.480735063552856445e-01
1.037280082702636719e+00,-1.036272764205932617e+00,2.040859460830688477e-01
5.396467447280883789e-01,-1.218605995178222656e+00,5.952811837196350098e-01
1.171669721603393555e+00,2.123655557632446289e+00,2.106068134307861328e+00
-2.207154035568237305e-02,-1.309713363647460938e+00,2.220766782760620117e+00
-5.372387170791625977e-02,6.787199974060058594e-01,3.496600866317749023e+00
6.329759955406188965e-01,-9.920775890350341797e-01,3.510013103485107422e+00
-1.364012956619262695e+00,6.448848843574523926e-01,1.532325983047485352e+00
1.944341182708740234e+00,-3.283914327621459961e-01,3.180113077163696289e+00
-1.012944221496582031e+00,1.208685994148254395e+00,1.560338973999023438e+00
-1.455172538757324219e+00,-2.534056901931762695e-01,2.747225522994995117e+00
1.354773521423339844e+00,1.983343601226806641e+00,2.524886131286621094e+00
8.368265628814697266e-02,-7.604992389678955078e-02,3.344423294067382812e+00
1.013383388519287109e+00,-6.045278310775756836e-01,5.214377641677856445e-01
-8.028438091278076172e-01,-1.574510335922241211e-02,3.286599636077880859e+00
6.186480522155761719e-01,-1.035303235054016113e+00,3.535294532775878906e+00
-6.911848187446594238e-01,1.343589901924133301e+00,6.868048906326293945e-01
1.296477913856506348e-01,-1.108358502388000488e+00,1.832393407821655273e+00
2.683593034744262695e+00,-1.798601150512695312e-01,2.316950321197509766e+00
1.477547645568847656e+00,1.789333343505859375e+00,3.263475418090820312e+00
1.308861970901489258e+00,-9.771549701690673828e-01,1.152257025241851807e-01
-1.255987405776977539e+00,5.166929960250854492e-02,2.057925701141357422e+00
1.120275378227233887e+00,-5.741559863090515137e-01,3.626660823822021484e+00
3.779234886169433594e-01,-8.134647607803344727e-01,2.598504543304443359e+00
-1.354666948318481445e+00,7.161846160888671875e-01,1.385048389434814453e+00
-6.591320037841796875e-02,-9.628512859344482422e-01,2.454750537872314453e+00
1.981815695762634277e-01,-8.261511325836181641e-01,3.238383531570434570e+00
2.181661128997802734e-02,-8.616273403167724609e-01,1.641309499740600586e+00
-6.279585957527160645e-01,1.980358242988586426e+00,1.065334916114807129e+00
1.318759202957153320e+00,1.053048491477966309e+00,3.510164499282836914e+00
1.753057360649108887e+00,-5.539515018463134766e-01,5.905137062072753906e-01
-1.231564760208129883e+00,2.940701246261596680e-01,1.299696564674377441e+00
-5.806695818901062012e-01,1.319041609764099121e+00,1.030007004737854004e+00
7.722377777099609375e-03,-1.121583461761474609e+00,9.320877790451049805e-01
3.638144731521606445e-01,-1.205145120620727539e+00,2.312533855438232422e+00
1.165118694305419922e+00,-7.373537421226501465e-01,3.420955657958984375e+00
1.668890118598937988e-01,-1.053445458412170410e+00,2.681606054306030273e+00
-1.395103096961975098e+00,1.155489802360534668e+00,1.369324326515197754e+00
-1.454429030418395996e+00,2.219316959381103516e-01,2.041455030441284180e+00
4.319812059402465820e-01,-1.552080154418945312e+00,2.341982603073120117e+00
5.315032005310058594e-01,-1.860204458236694336e+00,4.107296943664550781e+00
1.896615505218505859e+00,-3.618196547031402588e-01,9.256982803344726562e-01
3.777480125427246094e-02,3.624475002288818359e-02,2.898090600967407227e+00
1.084950208663940430e+00,-9.096103310585021973e-01,3.169279575347900391e+00
1.657772421836853027e+00,1.291637182235717773e+00,3.585806846618652344e+00
8.361172676086425781e-01,-1.631465435028076172e+00,7.492291331291198730e-01
-6.573619842529296875e-01,-2.067012786865234375e-01,3.487091064453125000e+00
-6.707776784896850586e-01,1.341564178466796875e+00,6.970251798629760742e-01
1.537964582443237305e+00,1.552194118499755859e+00,3.500247478485107422e+00
2.290095686912536621e-01,-1.598218321800231934e+00,2.424422740936279297e+00
2.340027093887329102e-01,-1.595861196517944336e+00,9.470844268798828125e-01
1.666331410408020020e+00,-3.515743613243103027e-01,2.903094768524169922e+00
-1.309786081314086914e+00,-3.919003605842590332e-01,2.407594203948974609e+00
7.039439678192138672e-01,1.187256097793579102e+00,3.893138408660888672e+00
-8.501911163330078125e-02,-1.225989937782287598e+00,1.288847804069519043e+00
-9.769160151481628418e-01,1.511479973793029785e+00,1.357943773269653320e+00
-1.064411997795104980e-01,2.098014116287231445e+00,1.102487683296203613e+00
-2.659476101398468018e-01,1.418578028678894043e+00,9.342740178108215332e-01
1.338055133819580078e+00,1.085219979286193848e+00,3.870626449584960938e+00
-6.938080787658691406e-01,-1.300128102302551270e-01,4.029556751251220703e+00
8.541081547737121582e-01,1.657045960426330566e+00,1.898319005966186523e+00
1.310296535491943359e+00,-6.462844610214233398e-01,4.116723060607910156e+00
1.173326373100280762e-01,-1.128620624542236328e+00,2.588061809539794922e+00
-1.701876163482666016e+00,1.957831978797912598e-01,2.181888341903686523e+00
-1.245681524276733398e+00,-1.351327300071716309e-01,1.734571218490600586e+00
-1.434976220130920410e+00,7.923195362091064453e-01,1.644857287406921387e+00
-5.372198820114135742e-01,4.173684120178222656e-02,3.771001815795898438e+00
-7.078266143798828125e-02,-1.118363261222839355e+00,3.021434307098388672e+00
-1.123711466789245605e-01,5.414193272590637207e-01,4.321442127227783203e+00
8.519507646560668945e-01,-7.774684429168701172e-01,3.866760730743408203e+00
-2.545940279960632324e-01,3.088723421096801758e-01,3.951646804809570312e+00
-6.546150445938110352e-01,1.191749095916748047e+00,8.655218482017517090e-01
-8.174527883529663086e-01,-2.435103654861450195e-01,3.291351079940795898e+00
-1.521939516067504883e+00,1.104333400726318359e-01,2.212332963943481445e+00
-1.107794284820556641e+00,-1.866548657417297363e-01,2.787318706512451172e+00
1.326022863388061523e+00,1.448944807052612305e+00,2.957243680953979492e+00
-1.282683968544006348e+00,-1.246145367622375488e-01,1.835462689399719238e+00
-1.156504154205322266e+00,9.574718475341796875e-01,1.635799884796142578e+00
1.988455295562744141e+00,-5.790454745292663574e-01,6.212451457977294922e-01
5.020273923873901367e-01,5.266394615173339844e-01,2.948393344879150391e+00
9.168525934219360352e-01,-1.266673803329467773e+00,3.373890876770019531e+00
9.285579323768615723e-01,2.335024833679199219e+00,2.139772176742553711e+00
-1.327455520629882812e+00,3.527916371822357178e-01,1.497220754623413086e+00
1.385761737823486328e+00,-1.101764202117919922e+00,-1.591947376728057861e-01
-4.339695870876312256e-01,1.333195686340332031e+00,8.847951889038085938e-01
1.581896066665649414e+00,-2.553464174270629883e-01,2.991429567337036133e+00
1.301560759544372559e+00,-8.680210709571838379e-01,2.431394159793853760e-01
1.366281747817993164e+00,1.498127102851867676e+00,3.037755489349365234e+00
2.943593263626098633e-02,1.019597172737121582e+00,4.137655735015869141e+00
8.661104440689086914e-01,1.229846835136413574e+00,2.892440319061279297e+00
-1.318024396896362305e+00,-3.448714017868041992e-01,1.852470397949218750e+00
-4.175420403480529785e-01,2.265847444534301758e+00,1.475978136062622070e+00
8.664798736572265625e-01,-1.114190578460693359e+00,-5.373847484588623047e-02
-8.110589385032653809e-01,1.427478075027465820e+00,1.170603871345520020e+00
1.431082844734191895e+00,8.017383217811584473e-01,4.312537193298339844e+00
2.420232295989990234e-01,-1.200413227081298828e+00,2.707753419876098633e+00
1.065405726432800293e+00,-8.557988405227661133e-01,3.294088840484619141e+00
-1.392689943313598633e-01,-8.995394706726074219e-01,4.236792564392089844e+00
1.063418388366699219e+00,1.772971510887145996e+00,1.589521169662475586e+00
1.831533670425415039e+00,-2.456407546997070312e-01,3.566071987152099609e+00
